Proyecto,Tipo Especificación,Título API,Versión,Path,Método,Parámetros
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/user/{user_id}","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/share_locations","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/fork","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/fork","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/forks","GET",34
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/pages_access","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/archive","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/unarchive","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/star","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/unstar","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/starrers","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/languages","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/fork/{forked_from_id}","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/share","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/share/{group_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/import_project_members/{project_id}","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/users","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/groups","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/invited_groups","GET",7
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/housekeeping","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository_size","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/transfer","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/transfer_locations","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/storage","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/audit_events","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/audit_events/{audit_event_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_branches","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_branches","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_branches/{name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_branches/{name}","PATCH",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_branches/{name}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_tags","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_tags","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_tags/{name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/protected_tags/{name}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/pypi/files/{sha256}/*file_identifier","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/pypi/simple","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/pypi/simple/*package_name","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/pypi","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/pypi/authorize","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}/downloads/*direct_asset_path","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/permalink/latest(/)(*suffix_path)","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}/evidence","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}/assets/links","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}/assets/links","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}/assets/links/{link_id}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}/assets/links/{link_id}","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/releases/{tag_name}/assets/links/{link_id}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/remote_mirrors","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/remote_mirrors","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/remote_mirrors/{mirror_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/remote_mirrors/{mirror_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/remote_mirrors/{mirror_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/remote_mirrors/{mirror_id}/sync","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/remote_mirrors/{mirror_id}/public_key","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/tree","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/blobs/{sha}/raw","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/blobs/{sha}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/archive","GET",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/compare","GET",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/health","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/contributors","GET",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/merge_base","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/changelog","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/changelog","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/access_tokens/self/rotate","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/issues/{eventable_id}/resource_milestone_events","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/issues/{eventable_id}/resource_milestone_events/{event_id}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{eventable_id}/resource_milestone_events","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{eventable_id}/resource_milestone_events/{event_id}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rpm/repodata/*file_name","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rpm/*package_file_id/*file_name","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rpm","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rpm/authorize","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rubygems/{file_name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rubygems/quick/Marshal.4.8/{file_name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rubygems/gems/{file_name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rubygems/api/v1/gems/authorize","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rubygems/api/v1/gems","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/rubygems/api/v1/dependencies","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/submodules/{submodule}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/tags","GET",7
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/tags","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/tags/{tag_name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/tags/{tag_name}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/tags/{tag_name}/signature","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/terraform/modules/{module_name}/{module_system}","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/terraform/modules/{module_name}/{module_system}/*module_version","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/terraform/modules/{module_name}/{module_system}/*module_version/file/authorize","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/terraform/modules/{module_name}/{module_system}/*module_version/file","PUT",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/terraform/state/{name}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/terraform/state/{name}","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/terraform/state/{name}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/terraform/state/{name}/lock","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/terraform/state/{name}/lock","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/terraform/state/{name}/versions/{serial}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/terraform/state/{name}/versions/{serial}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/wikis","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/wikis","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/wikis/{slug}","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/wikis/{slug}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/wikis/{slug}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/wikis/attachments","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/batched_background_migrations/{id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/batched_background_migrations/{id}/resume","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/batched_background_migrations/{id}/pause","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/batched_background_migrations","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/ci/variables","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/ci/variables","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/ci/variables/{key}","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/ci/variables/{key}","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/ci/variables/{key}","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/databases/{database_name}/dictionary/tables/{table_name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/clusters","GET",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/clusters/{cluster_id}","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/clusters/{cluster_id}","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/clusters/{cluster_id}","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/clusters/add","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/admin/migrations/{timestamp}/mark","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/broadcast_messages","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/broadcast_messages","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/broadcast_messages/{id}","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/broadcast_messages/{id}","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/broadcast_messages/{id}","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/applications","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/applications","GET",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/applications/{id}","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/applications/{id}/renew-secret","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/avatar","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/bulk_imports","POST",9
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/bulk_imports","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/bulk_imports/entities","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/bulk_imports/{import_id}","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/bulk_imports/{import_id}/entities","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/bulk_imports/{import_id}/entities/{entity_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/bulk_imports/{import_id}/entities/{entity_id}/failures","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/bulk_imports/{import_id}/cancel","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/job","GET",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/job/allowed_agents","GET",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/managers","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/verify","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/reset_authentication_token","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/all","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/{id}","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/{id}","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/{id}","DELETE",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/{id}/managers","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/{id}/jobs","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/{id}/reset_authentication_token","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/runners/reset_registration_token","POST",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/jobs/request","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/jobs/{id}","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/jobs/{id}/trace","PATCH",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/jobs/{id}/artifacts/authorize","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/jobs/{id}/artifacts","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/jobs/{id}/artifacts","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/group/{id}/-/packages/composer/packages","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/group/{id}/-/packages/composer/p/{sha}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/group/{id}/-/packages/composer/p2/*package_name","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/group/{id}/-/packages/composer/*package_name","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/users/authenticate","GET",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/users/check_credentials","GET",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/search","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}/search","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/ping","GET",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}/packages/{conan_package_reference}","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}","DELETE",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}/packages/{conan_package_reference}/digest","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}/digest","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}/packages/{conan_package_reference}/download_urls","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}/download_urls","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}/packages/{conan_package_reference}/upload_urls","POST",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/conans/{package_name}/{package_version}/{package_username}/{package_channel}/upload_urls","POST",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/files/{package_name}/{package_version}/{package_username}/{package_channel}/{recipe_revision}/export/{file_name}","GET",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/files/{package_name}/{package_version}/{package_username}/{package_channel}/{recipe_revision}/export/{file_name}","PUT",7
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/files/{package_name}/{package_version}/{package_username}/{package_channel}/{recipe_revision}/export/{file_name}/authorize","PUT",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/files/{package_name}/{package_version}/{package_username}/{package_channel}/{recipe_revision}/package/{conan_package_reference}/{package_revision}/{file_name}","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/files/{package_name}/{package_version}/{package_username}/{package_channel}/{recipe_revision}/package/{conan_package_reference}/{package_revision}/{file_name}","PUT",9
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/conan/v1/files/{package_name}/{package_version}/{package_username}/{package_channel}/{recipe_revision}/package/{conan_package_reference}/{package_revision}/{file_name}/authorize","PUT",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/maven/*path/{file_name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/npm/-/package/*package_name/dist-tags","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/npm/-/package/*package_name/dist-tags/{tag}","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/npm/-/package/*package_name/dist-tags/{tag}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/npm/-/npm/v1/security/advisories/bulk","POST",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/npm/-/npm/v1/security/audits/quick","POST",0
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/packages/npm/*package_name","GET",1
